;FE;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth
227;1.013;0.0;0.0;47.8684;84.4675;94.0037;0.0;315.4186;536.3625;0.0;0.0;824.6771;15.0469;11356.6461;7.4714;5.9843;183.7069;89.9853;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;228;0.0;0.0;0.0;0.0
228;1.3763;0.0;0.0;45.6659;85.1951;93.6771;0.0;283.6132;523.6223;0.0;0.0;823.8023;16.3548;11707.5174;7.0754;6.8594;173.4865;103.1515;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;229;0.0;0.0;0.0;0.0
229;1.3355;0.0;0.0;32.7195;80.4355;95.0468;0.0;212.7122;526.5497;0.0;0.0;730.8212;16.1064;10363.2601;7.8309;5.3625;186.4401;100.7737;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;230;0.0;0.0;0.0;0.0
230;1.1217;0.0;0.0;35.1806;97.7466;93.3924;0.0;257.7943;581.4584;0.0;0.0;837.16;16.1796;11516.0256;7.3126;4.1238;163.7978;116.2123;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;231;0.0;0.0;0.0;0.0
231;1.4642;0.0;0.0;34.9778;83.9651;93.3404;0.0;394.792;563.1733;0.0;0.0;841.486;16.632;11106.2947;7.9243;3.7669;165.1315;112.5349;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;232;0.0;0.0;0.0;0.0
232;1.0557;0.0;0.0;48.7727;106.3695;94.5065;0.0;321.1156;523.6551;0.0;0.0;811.6378;16.6703;11359.3836;7.1428;4.542;190.9831;88.6528;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;233;0.0;0.0;0.0;0.0
233;1.5457;0.0;0.0;41.3995;90.2241;93.0482;0.0;341.4675;517.785;0.0;0.0;730.4505;16.4241;10145.7597;7.5248;4.9019;185.6348;80.7741;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;234;0.0;0.0;0.0;0.0
234;1.394;0.0;0.0;38.8493;93.4223;93.1622;0.0;309.8894;526.2495;0.0;0.0;833.3411;16.7682;10872.8527;7.1337;6.8472;169.4589;110.4656;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;235;0.0;0.0;0.0;0.0
235;1.472;0.0;0.0;46.0761;97.8997;94.2931;0.0;222.3824;521.3812;0.0;0.0;742.9268;15.1096;10595.8861;7.4249;3.6204;161.193;96.4103;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;236;0.0;0.0;0.0;0.0
236;1.1764;0.0;0.0;34.5822;90.8815;95.806;0.0;244.0712;568.791;0.0;0.0;814.0555;15.8412;11381.0188;7.5125;3.1832;174.2426;87.5329;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;237;0.0;0.0;0.0;0.0
237;1.5264;0.0;0.0;35.4983;81.2584;95.8575;0.0;303.7525;524.2684;0.0;0.0;740.2138;15.2835;10189.551;7.9295;3.2273;162.5401;103.1098;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;238;0.0;0.0;0.0;0.0
238;1.3499;0.0;0.0;42.6782;102.2675;93.0406;0.0;238.1039;527.4312;0.0;0.0;805.8227;16.1653;11990.5774;7.9327;6.2789;172.0594;98.4599;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;239;0.0;0.0;0.0;0.0
239;1.3394;0.0;0.0;35.6044;98.878;94.8971;0.0;344.369;513.487;0.0;0.0;874.6109;15.4089;10480.1615;7.1609;3.2563;191.6907;109.7332;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;240;0.0;0.0;0.0;0.0
240;1.5718;0.0;0.0;33.3709;100.2732;94.6911;0.0;295.9815;520.1359;0.0;0.0;834.2239;16.0221;10008.4488;7.8224;5.4099;173.5905;89.2549;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;241;0.0;0.0;0.0;0.0
241;1.4379;0.0;0.0;36.9475;100.6851;93.8344;0.0;244.8076;510.4323;0.0;0.0;827.6025;16.2721;11751.3604;7.003;3.8591;191.4094;108.7292;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;242;0.0;0.0;0.0;0.0
242;1.0728;0.0;0.0;41.7838;81.109;93.7949;0.0;333.9456;597.5802;0.0;0.0;720.2115;15.5818;11273.7643;7.0718;6.1905;188.3533;82.5021;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;243;0.0;0.0;0.0;0.0
243;1.5308;0.0;0.0;36.187;91.177;95.0933;0.0;298.8133;595.89;0.0;0.0;733.119;16.3344;11549.3983;7.4701;5.0874;192.9158;108.2966;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;244;0.0;0.0;0.0;0.0
244;1.4112;0.0;0.0;49.457;85.1372;95.0523;0.0;329.5573;504.1258;0.0;0.0;769.9171;16.3155;11307.0211;7.0866;6.6505;193.2681;85.9288;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;245;0.0;0.0;0.0;0.0
245;1.5441;0.0;0.0;43.575;80.138;93.5891;0.0;259.4968;528.4381;0.0;0.0;841.1855;16.0776;11122.1718;7.0823;4.9227;183.8947;85.9942;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;246;0.0;0.0;0.0;0.0
246;1.4414;0.0;0.0;32.4854;108.1936;95.0252;0.0;260.6416;587.8702;0.0;0.0;772.8317;15.8393;11417.2136;7.0211;3.2915;181.8764;91.6766;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;247;0.0;0.0;0.0;0.0
247;1.0255;0.0;0.0;31.6421;107.0135;93.7852;0.0;370.0099;548.2409;0.0;0.0;709.9883;15.4173;11954.1805;7.5769;6.6083;170.9265;112.0444;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;248;0.0;0.0;0.0;0.0
248;1.45;0.0;0.0;41.263;105.6107;94.0771;0.0;281.117;515.989;0.0;0.0;796.204;15.6486;11528.7273;7.3314;6.2661;191.9681;112.3371;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;249;0.0;0.0;0.0;0.0
249;1.4348;0.0;0.0;35.0389;94.1071;93.9757;0.0;308.7053;535.0593;0.0;0.0;715.5937;15.4964;10318.864;7.1143;5.2162;166.8821;113.9938;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;250;0.0;0.0;0.0;0.0
250;1.1205;0.0;0.0;36.4858;81.4606;93.2306;0.0;201.7157;533.5514;0.0;0.0;854.0291;16.6172;11208.6974;7.4366;5.5796;188.4436;111.2409;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;251;0.0;0.0;0.0;0.0
251;1.1553;0.0;0.0;49.6751;105.8422;94.3285;0.0;232.5108;554.834;0.0;0.0;856.9477;15.9886;10815.4242;7.9831;4.9673;187.9102;81.1235;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;252;0.0;0.0;0.0;0.0
252;1.1493;0.0;0.0;30.4575;98.5142;93.1522;0.0;313.4571;566.4483;0.0;0.0;798.3327;15.3538;11479.2708;7.8051;5.7543;184.8524;113.1061;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;253;0.0;0.0;0.0;0.0
253;1.263;0.0;0.0;41.2003;89.238;93.7136;0.0;373.6671;539.4856;0.0;0.0;762.6058;16.7243;10621.7888;7.6473;5.4965;168.7349;106.2064;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;254;0.0;0.0;0.0;0.0
254;1.1968;0.0;0.0;43.7427;83.1588;95.207;0.0;321.6734;507.7002;0.0;0.0;736.8589;16.4271;11777.6718;7.7113;3.4907;177.0628;80.7332;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;255;0.0;0.0;0.0;0.0
255;1.5283;0.0;0.0;31.0379;86.449;94.0094;0.0;210.6914;546.2104;0.0;0.0;858.4265;16.8359;10761.6627;7.7175;5.5034;192.1973;94.0701;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;256;0.0;0.0;0.0;0.0
256;1.2405;0.0;0.0;42.5818;95.895;95.2128;0.0;222.7765;569.1911;0.0;0.0;705.6674;16.1457;11793.9863;7.2337;6.566;178.0495;107.7957;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;257;0.0;0.0;0.0;0.0
257;1.0882;0.0;0.0;32.7455;102.8882;94.3845;0.0;221.5004;544.4992;0.0;0.0;747.95;16.2739;10513.4898;7.0314;4.4511;176.5653;85.8357;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;258;0.0;0.0;0.0;0.0
258;1.5509;0.0;0.0;49.8638;99.6142;94.0466;0.0;346.3233;511.9744;0.0;0.0;792.9898;16.6487;11360.123;7.9742;3.7717;172.2741;114.6252;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;259;0.0;0.0;0.0;0.0
259;1.0717;0.0;0.0;36.7633;97.8586;95.4235;0.0;380.5881;555.9159;0.0;0.0;893.0217;16.081;10235.0468;7.964;3.6889;168.4478;94.2017;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;260;0.0;0.0;0.0;0.0
260;1.3004;0.0;0.0;36.9676;107.7841;94.5352;0.0;325.6594;507.2571;0.0;0.0;710.3676;15.3398;11623.5999;7.1752;3.3705;166.7572;94.6912;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;261;0.0;0.0;0.0;0.0
261;1.3646;0.0;0.0;44.9378;92.9545;93.1166;0.0;326.7947;515.702;0.0;0.0;819.5401;16.2129;11854.5612;7.4287;5.1381;185.9229;104.3439;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;262;0.0;0.0;0.0;0.0
262;1.2457;0.0;0.0;30.4909;90.5157;93.642;0.0;379.3326;509.7115;0.0;0.0;894.4911;15.6459;11223.0738;7.4523;4.6055;181.5625;95.4139;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;263;0.0;0.0;0.0;0.0
263;1.206;0.0;0.0;37.7561;101.9867;95.0373;0.0;202.5862;568.6267;0.0;0.0;842.5734;16.3956;10659.8854;7.0949;5.292;179.9748;80.2533;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;264;0.0;0.0;0.0;0.0
264;1.4033;0.0;0.0;39.8284;102.872;94.9709;0.0;351.8358;528.88;0.0;0.0;856.4346;16.8567;11101.5708;7.7171;5.5087;179.5993;85.4987;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;265;0.0;0.0;0.0;0.0
265;1.5875;0.0;0.0;43.3588;107.933;93.7542;0.0;304.9261;536.5422;0.0;0.0;768.6659;16.5019;11509.1498;7.0002;6.4821;187.6165;101.1811;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;266;0.0;0.0;0.0;0.0
266;1.5632;0.0;0.0;36.0825;86.4803;94.0051;0.0;213.2472;522.1187;0.0;0.0;893.6561;16.7849;10859.6984;7.8114;4.8879;163.0619;116.5109;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;267;0.0;0.0;0.0;0.0
267;1.1449;0.0;0.0;46.5554;98.0788;94.7974;0.0;291.5376;519.5938;0.0;0.0;707.2634;15.2755;10850.1476;7.0227;5.7733;193.6406;82.4096;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;268;0.0;0.0;0.0;0.0
268;1.0051;0.0;0.0;39.9936;95.3404;94.6806;0.0;392.3105;574.4744;0.0;0.0;746.9742;16.2089;10253.4849;7.5091;6.3279;176.4093;113.5691;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;269;0.0;0.0;0.0;0.0
269;1.0519;0.0;0.0;47.2836;85.2884;93.9018;0.0;237.5992;536.8886;0.0;0.0;874.3689;15.058;10308.4664;7.5438;5.2211;189.4068;110.1483;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;270;0.0;0.0;0.0;0.0
270;1.2641;0.0;0.0;33.6548;101.6864;94.2875;0.0;399.4779;562.369;0.0;0.0;702.3185;15.145;10649.7137;7.4418;6.9237;197.7595;100.5892;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;271;0.0;0.0;0.0;0.0
271;1.1818;0.0;0.0;46.5773;99.9199;93.8489;0.0;233.7646;563.4954;0.0;0.0;833.7648;16.2632;10903.1717;7.7342;3.4612;176.8875;95.8904;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;272;0.0;0.0;0.0;0.0
272;1.0697;0.0;0.0;48.9547;94.2148;94.422;0.0;335.0897;508.8255;0.0;0.0;832.0572;16.1024;11422.9107;7.8111;6.2152;177.4633;117.1991;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;273;0.0;0.0;0.0;0.0
273;1.4003;0.0;0.0;36.0562;92.6039;95.1165;0.0;310.5903;594.0532;0.0;0.0;887.7303;16.9301;10304.9042;7.0777;6.9965;162.8115;114.9559;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;274;0.0;0.0;0.0;0.0
274;1.4837;0.0;0.0;30.4352;85.6082;94.8928;0.0;349.6559;561.6087;0.0;0.0;764.5873;15.2376;11982.2455;7.3169;3.255;178.2695;91.1745;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;275;0.0;0.0;0.0;0.0
275;1.4846;0.0;0.0;46.8138;105.1012;95.2226;0.0;274.6204;596.4456;0.0;0.0;745.1832;16.6963;10435.0404;7.2967;6.7502;191.7302;115.012;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;276;0.0;0.0;0.0;0.0
276;1.4883;0.0;0.0;37.4221;102.3467;95.5788;0.0;327.7155;517.2318;0.0;0.0;782.9222;16.399;10279.7262;7.0548;5.9037;165.3094;97.4724;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;277;0.0;0.0;0.0;0.0
277;1.4134;0.0;0.0;37.5808;95.5619;93.2927;0.0;255.3267;501.3728;0.0;0.0;781.2461;16.5925;10763.8558;7.3752;5.2318;168.8887;118.8811;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;278;0.0;0.0;0.0;0.0
278;1.0097;0.0;0.0;43.3221;108.4132;93.9319;0.0;250.8903;559.2646;0.0;0.0;766.8187;16.0456;11818.7665;7.8418;4.176;176.2921;99.7533;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;279;0.0;0.0;0.0;0.0
279;1.0463;0.0;0.0;36.8551;106.4633;94.4378;0.0;307.4307;593.6895;0.0;0.0;703.5818;15.8251;11676.3264;7.1906;3.5253;171.4394;117.3662;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;280;0.0;0.0;0.0;0.0
280;1.5886;0.0;0.0;43.5198;97.083;94.3477;0.0;390.2754;573.1952;0.0;0.0;839.6539;15.8195;10841.7664;7.2449;4.0529;193.301;82.6574;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;281;0.0;0.0;0.0;0.0
281;1.188;0.0;0.0;44.6214;93.8817;95.4973;0.0;268.2264;541.151;0.0;0.0;847.6307;15.4315;10380.2845;7.1558;3.5178;184.472;88.7949;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;282;0.0;0.0;0.0;0.0
282;1.1698;0.0;0.0;32.0425;101.6438;95.5643;0.0;224.0702;538.8819;0.0;0.0;831.9984;16.2024;10593.3084;7.5069;5.1745;196.317;93.6187;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;283;0.0;0.0;0.0;0.0
283;1.1655;0.0;0.0;44.6975;84.211;95.8226;0.0;395.7534;540.6547;0.0;0.0;787.8732;16.4697;10839.6636;7.3512;6.8818;161.2101;111.1458;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;284;0.0;0.0;0.0;0.0
284;1.2724;0.0;0.0;35.5942;92.6908;93.6104;0.0;242.5706;512.8191;0.0;0.0;856.1765;15.9434;11431.1;7.392;4.4857;196.693;81.3011;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;285;0.0;0.0;0.0;0.0
285;1.3286;0.0;0.0;41.0716;96.856;93.2173;0.0;285.8937;534.2367;0.0;0.0;838.2454;16.5361;10019.8271;7.4734;3.2828;169.1131;112.4771;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;286;0.0;0.0;0.0;0.0
286;1.0968;0.0;0.0;46.3366;94.6469;93.0703;0.0;331.0178;544.5305;0.0;0.0;763.8583;15.3042;11531.8544;7.4987;6.6113;165.1628;86.0014;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;287;0.0;0.0;0.0;0.0
287;1.2054;0.0;0.0;43.7593;92.557;93.9259;0.0;347.7802;594.644;0.0;0.0;854.3004;16.0712;11420.7614;7.7022;6.3096;172.7204;108.4705;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;288;0.0;0.0;0.0;0.0
288;1.2355;0.0;0.0;45.3767;83.5326;94.4172;0.0;384.4254;520.8411;0.0;0.0;886.4265;15.3592;11683.0219;7.281;5.1771;170.2969;104.1028;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;289;0.0;0.0;0.0;0.0
289;1.4505;0.0;0.0;44.8171;99.4974;93.1097;0.0;237.0632;581.0579;0.0;0.0;827.308;15.5363;11663.2495;7.8757;3.9096;193.5695;100.198;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;290;0.0;0.0;0.0;0.0
290;1.5919;0.0;0.0;42.4016;108.6345;95.9008;0.0;342.6814;586.7148;0.0;0.0;795.7452;15.7811;11191.6527;7.7797;3.0344;184.8008;110.6367;35.25;1124.0;1074.0;2.41;2.43;1.25;5.01;6.22;0.0;0.0;0.0;5.0;56.48;40.89;570.8;1657.0;78600.0;20.0;0.0;40.0;180.0;80.0;25.0;33.3;1.0;4000.0;291;0.0;0.0;0.0;0.0
